timestamp, arbitration id, extended, remote, error, dlc, data
1521401112.983767,0x11,1,0,0,8,AJVgZAAP71c=
1521401112.984805,0xc,1,0,0,7,EwISARIiXA==
1521401112.989038,0x10,1,0,0,7,jzqOoxMB4w==
1521401112.990093,0xd,1,0,0,7,AAAFAjIXUA==
1521401112.991242,0x11,1,0,0,8,AJVgZAAP71c=
1521401112.992284,0xc,1,0,0,7,EwISARIiXA==
1521401112.996533,0x10,1,0,0,7,jzqOoxMB4w==
1521401112.997595,0xd,1,0,0,7,AAAFAjIXUA==
1521401112.998737,0x11,1,0,0,8,AJVgZAAP71c=
1521401112.999777,0xc,1,0,0,7,EwISARIiXA==
1521401113.003979,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.005028,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.006168,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.007221,0xc,1,0,0,7,EwISARIiXA==
1521401113.011419,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.012481,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.013627,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.014666,0xc,1,0,0,7,EwISARIiXA==
1521401113.018871,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.019942,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.021071,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.022109,0xc,1,0,0,7,EwISARIiXA==
1521401113.026361,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.027401,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.028544,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.029594,0xc,1,0,0,7,EwISARIiXA==
1521401113.033822,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.034885,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.036027,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.037077,0xc,1,0,0,7,EwISARIiXA==
1521401113.041263,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.042334,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.043467,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.044508,0xc,1,0,0,7,EwISARIiXA==
1521401113.048722,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.049785,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.050928,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.051889,0x82,0,0,0,8,ABYTAAAUAMc=
1521401113.052927,0xc,1,0,0,7,EwISARIiXA==
1521401113.053591,0x81,0,0,0,4,FhMArg==
1521401113.054256,0x80,0,0,0,4,BRIAmw==
1521401113.056167,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.05723,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.058366,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.059411,0xc,1,0,0,7,EwISARIiXA==
1521401113.063642,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.0647,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.065842,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.06688,0xc,1,0,0,7,EwISARIiXA==
1521401113.071101,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.072168,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.073302,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.074342,0xc,1,0,0,7,EwISARIiXA==
1521401113.07809,0x7e3,0,0,0,8,AgEBAAAAAAA=
1521401113.079111,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.080172,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.081311,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.082351,0xc,1,0,0,7,EwISARIiXA==
1521401113.086634,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.087704,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.08884,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.089879,0xc,1,0,0,7,EwISARIiXA==
1521401113.090873,0x7eb,0,0,0,8,A0EBAAAAAAA=
1521401113.093479,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.094553,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.095682,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.096721,0xc,1,0,0,7,EwISARIiXA==
1521401113.100932,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.101984,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.103121,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.104159,0xc,1,0,0,7,EwISARIiXA==
1521401113.108391,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.109438,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.110573,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.111622,0xc,1,0,0,7,EwISARIiXA==
1521401113.115905,0x10,1,0,0,7,jz+OowcB3A==
1521401113.116957,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.118116,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.119127,0xc,1,0,0,7,EwISARIiXA==
1521401113.123325,0x10,1,0,0,7,jz+OowcB3A==
1521401113.124381,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.125536,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.126575,0xc,1,0,0,7,EwISARIiXA==
1521401113.130783,0x10,1,0,0,7,jz+OowcB3A==
1521401113.131838,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.132973,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.134013,0xc,1,0,0,7,EwISARIiXA==
1521401113.138245,0x10,1,0,0,7,jz+OowcB3A==
1521401113.1393,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.140437,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.141476,0xc,1,0,0,7,EwISARIiXA==
1521401113.145708,0x10,1,0,0,7,jz+OowcB3A==
1521401113.146763,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.1479,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.148938,0xc,1,0,0,7,EwISARIiXA==
1521401113.150386,0x80,0,0,0,4,BhUAnw==
1521401113.151346,0x82,0,0,0,8,ABcUAAAUAMk=
1521401113.152019,0x81,0,0,0,4,FxQAsA==
1521401113.153195,0x10,1,0,0,7,jz+OowcB3A==
1521401113.15426,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.155404,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.156433,0xc,1,0,0,7,EwISARIiXA==
1521401113.160632,0x10,1,0,0,7,jz+OowcB3A==
1521401113.161704,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.162839,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.163879,0xc,1,0,0,7,EwISARIiXA==
1521401113.168127,0x10,1,0,0,7,jz+OowcB3A==
1521401113.16919,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.170326,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.171367,0xc,1,0,0,7,EwISARIiXA==
1521401113.175725,0x10,1,0,0,7,jz+OowcB3A==
1521401113.176821,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.177984,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.179004,0xc,1,0,0,7,EwISARIiXA==
1521401113.183031,0x10,1,0,0,7,jz+OowcB3A==
1521401113.184097,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.185216,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.18626,0xc,1,0,0,7,EwISARIiXA==
1521401113.190469,0x10,1,0,0,7,jz+OowcB3A==
1521401113.191526,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.19266,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.1937,0xc,1,0,0,7,EwISARIiXA==
1521401113.197964,0x10,1,0,0,7,jz+OowcB3A==
1521401113.199037,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.200178,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.20122,0xc,1,0,0,7,EwISARIiXA==
1521401113.205358,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.206429,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.207559,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.208605,0xc,1,0,0,7,EwISARIiXA==
1521401113.212833,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.213877,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.215008,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.216055,0xc,1,0,0,7,EwISARIiXA==
1521401113.220272,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.221326,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.222462,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.223501,0xc,1,0,0,7,EwISARIiXA==
1521401113.227739,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.228791,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.229941,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.230979,0xc,1,0,0,7,EwISARIiXA==
1521401113.235233,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.236288,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.237423,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.238471,0xc,1,0,0,7,EwISARIiXA==
1521401113.242656,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.243718,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.244871,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.245902,0xc,1,0,0,7,EwISARIiXA==
1521401113.250132,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.251177,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.25233,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.253367,0xc,1,0,0,7,EwISARIiXA==
1521401113.256394,0x80,0,0,0,4,BRIAmw==
1521401113.257353,0x82,0,0,0,8,ABgTAAAUAMk=
1521401113.258382,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.259453,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.260583,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.261624,0xc,1,0,0,7,EwISARIiXA==
1521401113.262292,0x81,0,0,0,4,GBMAsA==
1521401113.26503,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.266096,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.26723,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.268268,0xc,1,0,0,7,EwISARIiXA==
1521401113.272894,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.27396,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.275086,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.276128,0xc,1,0,0,7,EwISARIiXA==
1521401113.27995,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.281006,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.28217,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.283212,0xc,1,0,0,7,EwISARIiXA==
1521401113.287413,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.288474,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.289609,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.290656,0xc,1,0,0,7,EwISARIiXA==
1521401113.294868,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.295932,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.297062,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.298108,0xc,1,0,0,7,EwISARIiXA==
1521401113.302326,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.303389,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.304526,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.305566,0xc,1,0,0,7,EwISARIiXA==
1521401113.309807,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.310868,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.311999,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.313039,0xc,1,0,0,7,EwISARIiXA==
1521401113.317248,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.31831,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.319445,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.320485,0xc,1,0,0,7,EwISARIiXA==
1521401113.3247,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.325773,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.326907,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.327959,0xc,1,0,0,7,EwISARIiXA==
1521401113.332152,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.333216,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.334352,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.335423,0xc,1,0,0,7,EwISARIiXA==
1521401113.339619,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.340697,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.341848,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.342888,0xc,1,0,0,7,EwISARIiXA==
1521401113.347112,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.348175,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.349319,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.350359,0xc,1,0,0,7,EwISARIiXA==
1521401113.354541,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.355606,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.356741,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.357782,0xc,1,0,0,7,EwISARIiXA==
1521401113.358732,0x82,0,0,0,8,ABkTAAAUAMo=
1521401113.359388,0x81,0,0,0,4,GRMAsQ==
1521401113.360068,0x80,0,0,0,4,BhUAnw==
1521401113.361996,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.363066,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.364206,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.365262,0xc,1,0,0,7,EwISARIiXA==
1521401113.36949,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.370528,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.371664,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.372701,0xc,1,0,0,7,EwISARIiXA==
1521401113.376925,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.37799,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.379116,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.380155,0xc,1,0,0,7,EwISARIiXA==
1521401113.385372,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.386438,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.387572,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.388617,0xc,1,0,0,7,EwISARIiXA==
1521401113.391846,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.392918,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.394054,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.395092,0xc,1,0,0,7,EwISARIiXA==
1521401113.399313,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.400379,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.401514,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.402553,0xc,1,0,0,7,EwISARIiXA==
1521401113.406757,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.407817,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.408949,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.409989,0xc,1,0,0,7,EwISARIiXA==
1521401113.414215,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.415279,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.416414,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.417461,0xc,1,0,0,7,EwISARIiXA==
1521401113.42173,0x10,1,0,0,7,jz+OowcB3A==
1521401113.422812,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.423945,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.424967,0xc,1,0,0,7,EwISARIiXA==
1521401113.42915,0x10,1,0,0,7,jz+OowcB3A==
1521401113.430205,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.431349,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.432396,0xc,1,0,0,7,EwISARIiXA==
1521401113.436646,0x10,1,0,0,7,jz+OowcB3A==
1521401113.437684,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.438823,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.439863,0xc,1,0,0,7,EwISARIiXA==
1521401113.44408,0x10,1,0,0,7,jz+OowcB3A==
1521401113.445127,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.446261,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.447304,0xc,1,0,0,7,EwISARIiXA==
1521401113.451536,0x10,1,0,0,7,jz+OowcB3A==
1521401113.452589,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.453741,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.454796,0xc,1,0,0,7,EwISARIiXA==
1521401113.459013,0x10,1,0,0,7,jz+OowcB3A==
1521401113.460055,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.461192,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.46223,0xc,1,0,0,7,EwISARIiXA==
1521401113.463198,0x82,0,0,0,8,ABoTAAAUAMs=
1521401113.463854,0x81,0,0,0,4,GhMAsg==
1521401113.464518,0x80,0,0,0,4,BRIAmw==
1521401113.466695,0x10,1,0,0,7,jz+OowcB3A==
1521401113.467752,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.468885,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.469961,0xc,1,0,0,7,EwISARIiXA==
1521401113.474299,0x10,1,0,0,7,jz+OowcB3A==
1521401113.475345,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.476487,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.47753,0xc,1,0,0,7,EwISARIiXA==
1521401113.481343,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.482402,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.483534,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.484574,0xc,1,0,0,7,EwISARIiXA==
1521401113.488805,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.48986,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.490997,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.492035,0xc,1,0,0,7,EwISARIiXA==
1521401113.496262,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.497311,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.498448,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.499494,0xc,1,0,0,7,EwISARIiXA==
1521401113.503767,0x10,1,0,0,7,jz+OowcB3A==
1521401113.504829,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.505974,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.507013,0xc,1,0,0,7,EwISARIiXA==
1521401113.511212,0x10,1,0,0,7,jz+OowcB3A==
1521401113.512268,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.513411,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.514451,0xc,1,0,0,7,EwISARIiXA==
1521401113.51866,0x10,1,0,0,7,jz+OowcB3A==
1521401113.519722,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.52086,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.521897,0xc,1,0,0,7,EwISARIiXA==
1521401113.526122,0x10,1,0,0,7,jz+OowcB3A==
1521401113.527176,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.528312,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.529351,0xc,1,0,0,7,EwISARIiXA==
1521401113.533575,0x10,1,0,0,7,jz+OowcB3A==
1521401113.534631,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.535768,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.536812,0xc,1,0,0,7,EwISARIiXA==
1521401113.541036,0x10,1,0,0,7,jz+OowcB3A==
1521401113.542099,0xd,1,0,0,7,AAAFAjIXUA==
1521401113.543234,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.544274,0xc,1,0,0,7,EwISARIiXA==
1521401113.548501,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.549564,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.5507,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.551738,0xc,1,0,0,7,EwISARIiXA==
1521401113.555998,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.557025,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.558175,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.559219,0xc,1,0,0,7,EwISARIiXA==
1521401113.561794,0x80,0,0,0,4,BhUAnw==
1521401113.562748,0x82,0,0,0,8,ABsSAAAUAMs=
1521401113.56378,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.564849,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.565992,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.567024,0xc,1,0,0,7,EwISARIiXA==
1521401113.567684,0x81,0,0,0,4,GxIAsg==
1521401113.571614,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.572676,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.573811,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.574849,0xc,1,0,0,7,EwISARIiXA==
1521401113.578327,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.57939,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.580525,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.581565,0xc,1,0,0,7,EwISARIiXA==
1521401113.585773,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.586836,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.587975,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.589034,0xc,1,0,0,7,EwISARIiXA==
1521401113.593235,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.594295,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.595445,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.596469,0xc,1,0,0,7,EwISARIiXA==
1521401113.600731,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.601799,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.602946,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.603989,0xc,1,0,0,7,EwISARIiXA==
1521401113.608149,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.609211,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.610361,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.611402,0xc,1,0,0,7,EwISARIiXA==
1521401113.615622,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.616678,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.617814,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.618853,0xc,1,0,0,7,EwISARIiXA==
1521401113.623071,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.624154,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.625273,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.626317,0xc,1,0,0,7,EwISARIiXA==
1521401113.630527,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.631593,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.632727,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.633767,0xc,1,0,0,7,EwISARIiXA==
1521401113.637996,0x10,1,0,0,7,jzqOoxMB4w==
1521401113.639061,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.640204,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.641243,0xc,1,0,0,7,EwISARIiXA==
1521401113.645501,0x10,1,0,0,7,jz+OowcB3A==
1521401113.646574,0xd,1,0,0,7,AAAFAjIWTw==
1521401113.647707,0x11,1,0,0,8,AJVgZAAP71c=
1521401113.648742,0xc,1,0,0,7,EwISARIiXA==
1521401113.652929,0x10,1,0,0,7,jz+OowcB3A==
