timestamp,arbitration id,extended,remote,error,dlc,data
1518562521.867868,2016,False,False,False,8,0001020304050607
1518562521.880237,2016,False,False,False,8,0001020304050607
1518562521.888902,2016,False,False,False,8,0001020304050607
1518562521.897422,2016,False,False,False,8,0001020304050607
1518562521.905855,2016,False,False,False,8,0001020304050607
1518562521.914092,2016,False,False,False,8,0001020304050607
1518562521.922332,2016,False,False,False,8,0001020304050607
1518562521.930551,2016,False,False,False,8,0001020304050607
1518562521.868015,2016,False,False,False,8,0001020304050607
1518562521.868153,2016,False,False,False,8,0001020304050607
1518562521.868284,2016,False,False,False,8,0001020304050607
1518562521.868439,2016,False,False,False,8,0001020304050607
1518562521.868582,2016,False,False,False,8,0001020304050607
1518562521.868705,2016,False,False,False,8,0001020304050607
1518562521.868829,2016,False,False,False,8,0001020304050607
1518562521.868953,2016,False,False,False,8,0001020304050607
1518562521.869081,2016,False,False,False,8,0001020304050607
1518562521.869211,2016,False,False,False,8,0001020304050607
1518562521.869336,2016,False,False,False,8,0001020304050607
1518562521.869463,2016,False,False,False,8,0001020304050607
1518562521.869587,2016,False,False,False,8,0001020304050607
1518562521.869709,2016,False,False,False,8,0001020304050607
1518562521.869833,2016,False,False,False,8,0001020304050607
1518562521.869957,2016,False,False,False,8,0001020304050607
1518562521.87008,2016,False,False,False,8,0001020304050607
1518562521.870207,2016,False,False,False,8,0001020304050607
1518562521.870333,2016,False,False,False,8,0001020304050607
1518562521.870461,2016,False,False,False,8,0001020304050607
1518562521.870585,2016,False,False,False,8,0001020304050607
1518562521.870711,2016,False,False,False,8,0001020304050607
1518562521.870834,2016,False,False,False,8,0001020304050607
1518562521.870962,2016,False,False,False,8,0001020304050607
1518562521.87109,2016,False,False,False,8,0001020304050607
1518562521.871217,2016,False,False,False,8,0001020304050607
1518562521.871341,2016,False,False,False,8,0001020304050607
1518562521.871464,2016,False,False,False,8,0001020304050607
1518562521.871588,2016,False,False,False,8,0001020304050607
1518562521.871714,2016,False,False,False,8,0001020304050607
1518562521.871843,2016,False,False,False,8,0001020304050607
1518562521.871971,2016,False,False,False,8,0001020304050607
1518562521.872095,2016,False,False,False,8,0001020304050607
1518562521.872218,2016,False,False,False,8,0001020304050607
1518562521.872341,2016,False,False,False,8,0001020304050607
1518562521.872471,2016,False,False,False,8,0001020304050607
1518562521.872604,2016,False,False,False,8,0001020304050607
1518562521.872856,2016,False,False,False,8,0001020304050607
1518562521.873058,2016,False,False,False,8,0001020304050607
1518562521.873261,2016,False,False,False,8,0001020304050607
1518562521.873443,2016,False,False,False,8,0001020304050607
1518562521.873622,2016,False,False,False,8,0001020304050607
1518562521.873797,2016,False,False,False,8,0001020304050607
1518562521.880101,2016,False,False,False,8,0001020304050607
1518562521.880319,2016,False,False,False,8,0001020304050607
1518562521.880459,2016,False,False,False,8,0001020304050607
1518562521.880587,2016,False,False,False,8,0001020304050607
1518562521.880714,2016,False,False,False,8,0001020304050607
1518562521.880838,2016,False,False,False,8,0001020304050607
1518562521.880968,2016,False,False,False,8,0001020304050607
1518562521.88109,2016,False,False,False,8,0001020304050607
1518562521.881214,2016,False,False,False,8,0001020304050607
1518562521.881339,2016,False,False,False,8,0001020304050607
1518562521.881466,2016,False,False,False,8,0001020304050607
1518562521.881592,2016,False,False,False,8,0001020304050607
1518562521.881726,2016,False,False,False,8,0001020304050607
1518562521.881889,2016,False,False,False,8,0001020304050607
1518562521.882086,2016,False,False,False,8,0001020304050607
1518562521.882269,2016,False,False,False,8,0001020304050607
1518562521.882461,2016,False,False,False,8,0001020304050607
1518562521.882643,2016,False,False,False,8,0001020304050607
1518562521.882901,2016,False,False,False,8,0001020304050607
1518562521.888808,2016,False,False,False,8,0001020304050607
1518562521.889022,2016,False,False,False,8,0001020304050607
1518562521.88916,2016,False,False,False,8,0001020304050607
1518562521.889288,2016,False,False,False,8,0001020304050607
1518562521.889413,2016,False,False,False,8,0001020304050607
1518562521.889538,2016,False,False,False,8,0001020304050607
1518562521.889663,2016,False,False,False,8,0001020304050607
1518562521.889787,2016,False,False,False,8,0001020304050607
1518562521.88991,2016,False,False,False,8,0001020304050607
1518562521.890033,2016,False,False,False,8,0001020304050607
1518562521.890162,2016,False,False,False,8,0001020304050607
1518562521.890302,2016,False,False,False,8,0001020304050607
1518562521.890491,2016,False,False,False,8,0001020304050607
1518562521.890685,2016,False,False,False,8,0001020304050607
1518562521.890877,2016,False,False,False,8,0001020304050607
1518562521.89106,2016,False,False,False,8,0001020304050607
1518562521.891249,2016,False,False,False,8,0001020304050607
1518562521.897317,2016,False,False,False,8,0001020304050607
1518562521.897554,2016,False,False,False,8,0001020304050607
1518562521.897703,2016,False,False,False,8,0001020304050607
1518562521.897839,2016,False,False,False,8,0001020304050607
1518562521.897971,2016,False,False,False,8,0001020304050607
1518562521.8981,2016,False,False,False,8,0001020304050607
1518562521.898228,2016,False,False,False,8,0001020304050607
1518562521.898354,2016,False,False,False,8,0001020304050607
1518562521.898477,2016,False,False,False,8,0001020304050607
1518562521.898601,2016,False,False,False,8,0001020304050607
1518562521.898728,2016,False,False,False,8,0001020304050607
1518562521.898857,2016,False,False,False,8,0001020304050607
1518562521.898997,2016,False,False,False,8,0001020304050607
1518562521.899175,2016,False,False,False,8,0001020304050607
1518562521.899362,2016,False,False,False,8,0001020304050607
1518562521.899543,2016,False,False,False,8,0001020304050607
1518562521.899733,2016,False,False,False,8,0001020304050607
1518562521.899913,2016,False,False,False,8,0001020304050607
1518562521.905763,2016,False,False,False,8,0001020304050607
1518562521.905973,2016,False,False,False,8,0001020304050607
1518562521.90611,2016,False,False,False,8,0001020304050607
1518562521.906239,2016,False,False,False,8,0001020304050607
1518562521.906368,2016,False,False,False,8,0001020304050607
1518562521.906493,2016,False,False,False,8,0001020304050607
1518562521.906617,2016,False,False,False,8,0001020304050607
1518562521.90674,2016,False,False,False,8,0001020304050607
1518562521.906863,2016,False,False,False,8,0001020304050607
1518562521.906987,2016,False,False,False,8,0001020304050607
1518562521.907118,2016,False,False,False,8,0001020304050607
1518562521.907294,2016,False,False,False,8,0001020304050607
1518562521.907561,2016,False,False,False,8,0001020304050607
1518562521.907809,2016,False,False,False,8,0001020304050607
1518562521.908014,2016,False,False,False,8,0001020304050607
1518562521.908198,2016,False,False,False,8,0001020304050607
1518562521.913988,2016,False,False,False,8,0001020304050607
1518562521.91423,2016,False,False,False,8,0001020304050607
1518562521.914374,2016,False,False,False,8,0001020304050607
1518562521.914506,2016,False,False,False,8,0001020304050607
1518562521.914637,2016,False,False,False,8,0001020304050607
1518562521.914767,2016,False,False,False,8,0001020304050607
1518562521.914905,2016,False,False,False,8,0001020304050607
1518562521.915031,2016,False,False,False,8,0001020304050607
1518562521.915157,2016,False,False,False,8,0001020304050607
1518562521.915279,2016,False,False,False,8,0001020304050607
1518562521.915406,2016,False,False,False,8,0001020304050607
1518562521.915536,2016,False,False,False,8,0001020304050607
1518562521.915686,2016,False,False,False,8,0001020304050607
timestamp,arbitration id,extended,remote,error,dlc,data
1518562521.867868,2016,False,False,False,8,0001020304050607
1518562521.880237,2016,False,False,False,8,0001020304050607
1518562521.888902,2016,False,False,False,8,0001020304050607
1518562521.897422,2016,False,False,False,8,0001020304050607
1518562521.905855,2016,False,False,False,8,0001020304050607
1518562521.914092,2016,False,False,False,8,0001020304050607
1518562521.922332,2016,False,False,False,8,0001020304050607
1518562521.930551,2016,False,False,False,8,0001020304050607
1518562521.868015,2016,False,False,False,8,0001020304050607
1518562521.868153,2016,False,False,False,8,0001020304050607
1518562521.868284,2016,False,False,False,8,0001020304050607
1518562521.868439,2016,False,False,False,8,0001020304050607
1518562521.868582,2016,False,False,False,8,0001020304050607
1518562521.868705,2016,False,False,False,8,0001020304050607
1518562521.868829,2016,False,False,False,8,0001020304050607
1518562521.868953,2016,False,False,False,8,0001020304050607
1518562521.869081,2016,False,False,False,8,0001020304050607
1518562521.869211,2016,False,False,False,8,0001020304050607
1518562521.869336,2016,False,False,False,8,0001020304050607
1518562521.869463,2016,False,False,False,8,0001020304050607
1518562521.869587,2016,False,False,False,8,0001020304050607
1518562521.869709,2016,False,False,False,8,0001020304050607
1518562521.869833,2016,False,False,False,8,0001020304050607
1518562521.869957,2016,False,False,False,8,0001020304050607
1518562521.87008,2016,False,False,False,8,0001020304050607
1518562521.870207,2016,False,False,False,8,0001020304050607
1518562521.870333,2016,False,False,False,8,0001020304050607
1518562521.870461,2016,False,False,False,8,0001020304050607
1518562521.870585,2016,False,False,False,8,0001020304050607
1518562521.870711,2016,False,False,False,8,0001020304050607
1518562521.870834,2016,False,False,False,8,0001020304050607
1518562521.870962,2016,False,False,False,8,0001020304050607
1518562521.87109,2016,False,False,False,8,0001020304050607
1518562521.871217,2016,False,False,False,8,0001020304050607
1518562521.871341,2016,False,False,False,8,0001020304050607
1518562521.871464,2016,False,False,False,8,0001020304050607
1518562521.871588,2016,False,False,False,8,0001020304050607
1518562521.871714,2016,False,False,False,8,0001020304050607
1518562521.871843,2016,False,False,False,8,0001020304050607
1518562521.871971,2016,False,False,False,8,0001020304050607
1518562521.872095,2016,False,False,False,8,0001020304050607
1518562521.872218,2016,False,False,False,8,0001020304050607
1518562521.872341,2016,False,False,False,8,0001020304050607
1518562521.872471,2016,False,False,False,8,0001020304050607
1518562521.872604,2016,False,False,False,8,0001020304050607
1518562521.872856,2016,False,False,False,8,0001020304050607
1518562521.873058,2016,False,False,False,8,0001020304050607
1518562521.873261,2016,False,False,False,8,0001020304050607
1518562521.873443,2016,False,False,False,8,0001020304050607
1518562521.873622,2016,False,False,False,8,0001020304050607
1518562521.873797,2016,False,False,False,8,0001020304050607
1518562521.880101,2016,False,False,False,8,0001020304050607
1518562521.880319,2016,False,False,False,8,0001020304050607
1518562521.880459,2016,False,False,False,8,0001020304050607
1518562521.880587,2016,False,False,False,8,0001020304050607
1518562521.880714,2016,False,False,False,8,0001020304050607
1518562521.880838,2016,False,False,False,8,0001020304050607
1518562521.880968,2016,False,False,False,8,0001020304050607
1518562521.88109,2016,False,False,False,8,0001020304050607
1518562521.881214,2016,False,False,False,8,0001020304050607
1518562521.881339,2016,False,False,False,8,0001020304050607
1518562521.881466,2016,False,False,False,8,0001020304050607
1518562521.881592,2016,False,False,False,8,0001020304050607
1518562521.881726,2016,False,False,False,8,0001020304050607
1518562521.881889,2016,False,False,False,8,0001020304050607
1518562521.882086,2016,False,False,False,8,0001020304050607
1518562521.882269,2016,False,False,False,8,0001020304050607
1518562521.882461,2016,False,False,False,8,0001020304050607
1518562521.882643,2016,False,False,False,8,0001020304050607
1518562521.882901,2016,False,False,False,8,0001020304050607
1518562521.888808,2016,False,False,False,8,0001020304050607
1518562521.889022,2016,False,False,False,8,0001020304050607
1518562521.88916,2016,False,False,False,8,0001020304050607
1518562521.889288,2016,False,False,False,8,0001020304050607
1518562521.889413,2016,False,False,False,8,0001020304050607
1518562521.889538,2016,False,False,False,8,0001020304050607
1518562521.889663,2016,False,False,False,8,0001020304050607
1518562521.889787,2016,False,False,False,8,0001020304050607
1518562521.88991,2016,False,False,False,8,0001020304050607
1518562521.890033,2016,False,False,False,8,0001020304050607
1518562521.890162,2016,False,False,False,8,0001020304050607
1518562521.890302,2016,False,False,False,8,0001020304050607
1518562521.890491,2016,False,False,False,8,0001020304050607
1518562521.890685,2016,False,False,False,8,0001020304050607
1518562521.890877,2016,False,False,False,8,0001020304050607
1518562521.89106,2016,False,False,False,8,0001020304050607
1518562521.891249,2016,False,False,False,8,0001020304050607
1518562521.897317,2016,False,False,False,8,0001020304050607
1518562521.897554,2016,False,False,False,8,0001020304050607
1518562521.897703,2016,False,False,False,8,0001020304050607
1518562521.897839,2016,False,False,False,8,0001020304050607
1518562521.897971,2016,False,False,False,8,0001020304050607
1518562521.8981,2016,False,False,False,8,0001020304050607
1518562521.898228,2016,False,False,False,8,0001020304050607
1518562521.898354,2016,False,False,False,8,0001020304050607
1518562521.898477,2016,False,False,False,8,0001020304050607
1518562521.898601,2016,False,False,False,8,0001020304050607
1518562521.898728,2016,False,False,False,8,0001020304050607
1518562521.898857,2016,False,False,False,8,0001020304050607
1518562521.898997,2016,False,False,False,8,0001020304050607
1518562521.899175,2016,False,False,False,8,0001020304050607
1518562521.899362,2016,False,False,False,8,0001020304050607
1518562521.899543,2016,False,False,False,8,0001020304050607
1518562521.899733,2016,False,False,False,8,0001020304050607
1518562521.899913,2016,False,False,False,8,0001020304050607
1518562521.905763,2016,False,False,False,8,0001020304050607
1518562521.905973,2016,False,False,False,8,0001020304050607
1518562521.90611,2016,False,False,False,8,0001020304050607
1518562521.906239,2016,False,False,False,8,0001020304050607
1518562521.906368,2016,False,False,False,8,0001020304050607
1518562521.906493,2016,False,False,False,8,0001020304050607
1518562521.906617,2016,False,False,False,8,0001020304050607
1518562521.90674,2016,False,False,False,8,0001020304050607
1518562521.906863,2016,False,False,False,8,0001020304050607
1518562521.906987,2016,False,False,False,8,0001020304050607
1518562521.907118,2016,False,False,False,8,0001020304050607
1518562521.907294,2016,False,False,False,8,0001020304050607
1518562521.907561,2016,False,False,False,8,0001020304050607
1518562521.907809,2016,False,False,False,8,0001020304050607
1518562521.908014,2016,False,False,False,8,0001020304050607
1518562521.908198,2016,False,False,False,8,0001020304050607
1518562521.913988,2016,False,False,False,8,0001020304050607
1518562521.91423,2016,False,False,False,8,0001020304050607
1518562521.914374,2016,False,False,False,8,0001020304050607
1518562521.914506,2016,False,False,False,8,0001020304050607
1518562521.914637,2016,False,False,False,8,0001020304050607
1518562521.914767,2016,False,False,False,8,0001020304050607
1518562521.914905,2016,False,False,False,8,0001020304050607
1518562521.915031,2016,False,False,False,8,0001020304050607
1518562521.915157,2016,False,False,False,8,0001020304050607
1518562521.915279,2016,False,False,False,8,0001020304050607
1518562521.915406,2016,False,False,False,8,0001020304050607
1518562521.915536,2016,False,False,False,8,0001020304050607
1518562521.915686,2016,False,False,False,8,0001020304050607
1518562521.915871,2016,False,False,False,8,0001020304050607
1518562521.916058,2016,False,False,False,8,0001020304050607
1518562521.91626,2016,False,False,False,8,0001020304050607
1518562521.916539,2016,False,False,False,8,0001020304050607
1518562521.91673,2016,False,False,False,8,0001020304050607
1518562521.922238,2016,False,False,False,8,0001020304050607
1518562521.922449,2016,False,False,False,8,0001020304050607
1518562521.922583,2016,False,False,False,8,0001020304050607
1518562521.922713,2016,False,False,False,8,0001020304050607
1518562521.923004,2016,False,False,False,8,0001020304050607
1518562521.923159,2016,False,False,False,8,0001020304050607
1518562521.923289,2016,False,False,False,8,0001020304050607
1518562521.923449,2016,False,False,False,8,0001020304050607
1518562521.923593,2016,False,False,False,8,0001020304050607
1518562521.92372,2016,False,False,False,8,0001020304050607
1518562521.923852,2016,False,False,False,8,0001020304050607
1518562521.924021,2016,False,False,False,8,0001020304050607
1518562521.92421,2016,False,False,False,8,0001020304050607
1518562521.924436,2016,False,False,False,8,0001020304050607
1518562521.924682,2016,False,False,False,8,0001020304050607
1518562521.924882,2016,False,False,False,8,0001020304050607
1518562521.930402,2016,False,False,False,8,0001020304050607
1518562521.930658,2016,False,False,False,8,0001020304050607
1518562521.930809,2016,False,False,False,8,0001020304050607
1518562521.930941,2016,False,False,False,8,0001020304050607
1518562521.931072,2016,False,False,False,8,0001020304050607
1518562521.931202,2016,False,False,False,8,0001020304050607
1518562521.931333,2016,False,False,False,8,0001020304050607
1518562521.931462,2016,False,False,False,8,0001020304050607
1518562521.931593,2016,False,False,False,8,0001020304050607
1518562521.93172,2016,False,False,False,8,0001020304050607
1518562521.931844,2016,False,False,False,8,0001020304050607
1518562521.931975,2016,False,False,False,8,0001020304050607
1518562521.932127,2016,False,False,False,8,0001020304050607
1518562521.932313,2016,False,False,False,8,0001020304050607
1518562521.932615,2016,False,False,False,8,0001020304050607
1518562521.932922,2016,False,False,False,8,0001020304050607
1518562521.93315,2016,False,False,False,8,0001020304050607
1518562521.933327,2016,False,False,False,8,0001020304050607
1518562521.938498,2016,False,False,False,8,0001020304050607
1518562521.938723,2016,False,False,False,8,0001020304050607
1518562521.938883,2016,False,False,False,8,0001020304050607
1518562521.939018,2016,False,False,False,8,0001020304050607
1518562521.939149,2016,False,False,False,8,0001020304050607
1518562521.939275,2016,False,False,False,8,0001020304050607
1518562521.939455,2016,False,False,False,8,0001020304050607
1518562521.939614,2016,False,False,False,8,0001020304050607
1518562521.939743,2016,False,False,False,8,0001020304050607
1518562521.939867,2016,False,False,False,8,0001020304050607
1518562521.939995,2016,False,False,False,8,0001020304050607
1518562521.940138,2016,False,False,False,8,0001020304050607
1518562521.940375,2016,False,False,False,8,0001020304050607
1518562521.940623,2016,False,False,False,8,0001020304050607
1518562521.940838,2016,False,False,False,8,0001020304050607
1518562521.941027,2016,False,False,False,8,0001020304050607
1518562521.941508,2016,False,False,False,8,0001020304050607
1518562521.946526,2016,False,False,False,8,0001020304050607
1518562521.9468,2016,False,False,False,8,0001020304050607
1518562521.946984,2016,False,False,False,8,0001020304050607
1518562521.947126,2016,False,False,False,8,0001020304050607
1518562521.947262,2016,False,False,False,8,0001020304050607
1518562521.947393,2016,False,False,False,8,0001020304050607
1518562521.947532,2016,False,False,False,8,0001020304050607
1518562521.947671,2016,False,False,False,8,0001020304050607
1518562521.947801,2016,False,False,False,8,0001020304050607
1518562521.947929,2016,False,False,False,8,0001020304050607
1518562521.948056,2016,False,False,False,8,0001020304050607
1518562521.948183,2016,False,False,False,8,0001020304050607
1518562521.948319,2016,False,False,False,8,0001020304050607
1518562521.948607,2016,False,False,False,8,0001020304050607
1518562521.948805,2016,False,False,False,8,0001020304050607
1518562521.948993,2016,False,False,False,8,0001020304050607
1518562521.949175,2016,False,False,False,8,0001020304050607
1518562521.949348,2016,False,False,False,8,0001020304050607
1518562521.954487,2016,False,False,False,8,0001020304050607
1518562521.954744,2016,False,False,False,8,0001020304050607
1518562521.954907,2016,False,False,False,8,0001020304050607
1518562521.955045,2016,False,False,False,8,0001020304050607
1518562521.95518,2016,False,False,False,8,0001020304050607
1518562521.955307,2016,False,False,False,8,0001020304050607
1518562521.955486,2016,False,False,False,8,0001020304050607
1518562521.955639,2016,False,False,False,8,0001020304050607
1518562521.955767,2016,False,False,False,8,0001020304050607
1518562521.955892,2016,False,False,False,8,0001020304050607
1518562521.95602,2016,False,False,False,8,0001020304050607
1518562521.956165,2016,False,False,False,8,0001020304050607
1518562521.956389,2016,False,False,False,8,0001020304050607
1518562521.956614,2016,False,False,False,8,0001020304050607
1518562521.956804,2016,False,False,False,8,0001020304050607
1518562521.956987,2016,False,False,False,8,0001020304050607
1518562521.957156,2016,False,False,False,8,0001020304050607
1518562521.961696,2016,False,False,False,8,0001020304050607
1518562521.961985,2016,False,False,False,8,0001020304050607
1518562521.962202,2016,False,False,False,8,0001020304050607
1518562521.962376,2016,False,False,False,8,0001020304050607
1518562521.96252,2016,False,False,False,8,0001020304050607
1518562521.96265,2016,False,False,False,8,0001020304050607
1518562521.962957,2016,False,False,False,8,0001020304050607
1518562521.963127,2016,False,False,False,8,0001020304050607
1518562521.963264,2016,False,False,False,8,0001020304050607
1518562521.963394,2016,False,False,False,8,0001020304050607
1518562521.963519,2016,False,False,False,8,0001020304050607
1518562521.96365,2016,False,False,False,8,0001020304050607
1518562521.963785,2016,False,False,False,8,0001020304050607
1518562521.963998,2016,False,False,False,8,0001020304050607
1518562521.964228,2016,False,False,False,8,0001020304050607
1518562521.964589,2016,False,False,False,8,0001020304050607
1518562521.964862,2016,False,False,False,8,0001020304050607
1518562521.96534,2016,False,False,False,8,0001020304050607
1518562521.969563,2016,False,False,False,8,0001020304050607
1518562521.96985,2016,False,False,False,8,0001020304050607
1518562521.970017,2016,False,False,False,8,0001020304050607
1518562521.970154,2016,False,False,False,8,0001020304050607
1518562521.97029,2016,False,False,False,8,0001020304050607
1518562521.970422,2016,False,False,False,8,0001020304050607
1518562521.970558,2016,False,False,False,8,0001020304050607
1518562521.97069,2016,False,False,False,8,0001020304050607
1518562521.970826,2016,False,False,False,8,0001020304050607
1518562521.970952,2016,False,False,False,8,0001020304050607
1518562521.971076,2016,False,False,False,8,0001020304050607
1518562521.971201,2016,False,False,False,8,0001020304050607
1518562521.97139,2016,False,False,False,8,0001020304050607
1518562521.971636,2016,False,False,False,8,0001020304050607
1518562521.971862,2016,False,False,False,8,0001020304050607
1518562521.972058,2016,False,False,False,8,0001020304050607
1518562521.972254,2016,False,False,False,8,0001020304050607
1518562521.972501,2016,False,False,False,8,0001020304050607
1518562521.976666,2016,False,False,False,8,0001020304050607
1518562521.976958,2016,False,False,False,8,0001020304050607
1518562521.977186,2016,False,False,False,8,0001020304050607
1518562521.977349,2016,False,False,False,8,0001020304050607
1518562521.977482,2016,False,False,False,8,0001020304050607
1518562521.977609,2016,False,False,False,8,0001020304050607
1518562521.977737,2016,False,False,False,8,0001020304050607
1518562521.977868,2016,False,False,False,8,0001020304050607
1518562521.915871,2016,False,False,False,8,0001020304050607
1518562521.916058,2016,False,False,False,8,0001020304050607
1518562521.91626,2016,False,False,False,8,0001020304050607
